# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_exon_variant	variants_effect_protein_protein_contact	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SORCS1	SORCS1	NM_052918.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SORCS3	SORCS3	NM_014978.2		0	1	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0
SORL1	SORL1	NM_003105.5		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SOS1	SOS1	NM_005633.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SOSTDC1	SOSTDC1	NM_015464.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SOX5	SOX5	NM_001261414.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SOX5	SOX5	NM_001261415.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SOX5	SOX5	NM_006940.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SOX5	SOX5	NM_152989.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SOX5	SOX5	NM_178010.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPEF2	SPEF2	NM_024867.3		1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
SPEF2	SPEF2	NM_144722.3		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
SPHKAP	SPHKAP	NM_001142644.1		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPHKAP	SPHKAP	NM_030623.3		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPTA1	SPTA1	NM_003126.2		1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
SRF	SRF	NM_001292001.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRF	SRF	NM_003131.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRGAP2	SRGAP2	NM_001170637.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRGAP2	SRGAP2	NM_015326.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRRM1	SRRM1	NM_001303448.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRRM1	SRRM1	NM_001303449.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRRM1	SRRM1	NM_005839.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SSBP4	SSBP4	NM_001009998.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SSBP4	SSBP4	NM_032627.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SSC5D	SSC5D	NM_001144950.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SSTR1	SSTR1	NM_001049.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GAL2	ST6GAL2	NM_001142351.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GAL2	ST6GAL2	NM_001142352.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GAL2	ST6GAL2	NM_032528.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GALNAC4	ST6GALNAC4	NM_175039.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GALNAC4	ST6GALNAC4	NM_175040.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GALNAC5	ST6GALNAC5	NM_030965.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST6GALNAC6	ST6GALNAC6	NM_001287002.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ST6GALNAC6	ST6GALNAC6	NR_104629.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ST8SIA2	ST8SIA2	NM_006011.3		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
STAG1	STAG1	NM_005862.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STAR	STAR	NM_000349.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STK31	STK31	NM_001260504.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STK31	STK31	NM_001260505.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STK31	STK31	NM_031414.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STK31	STK31	NM_032944.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STK31	STK31	NR_048542.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STMN4	STMN4	NM_001283053.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STMN4	STMN4	NM_001283054.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STMN4	STMN4	NM_001283055.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STMN4	STMN4	NM_030795.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STOML3	STOML3	NM_001144033.1		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
STOML3	STOML3	NM_145286.2		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
STOX1	STOX1	NM_001130159.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STOX1	STOX1	NM_001130160.2		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STOX1	STOX1	NM_001130161.2		1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
STOX1	STOX1	NM_152709.4		1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
STOX2	STOX2	NM_020225.2		1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
STOX2	STOX2	NR_132761.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STRA6	STRA6	NM_001142617.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STRA6	STRA6	NM_001142618.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STRA6	STRA6	NM_001142619.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STRA6	STRA6	NM_001199040.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STRA6	STRA6	NM_001199041.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STRA6	STRA6	NM_001199042.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STRA6	STRA6	NM_022369.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STRIP1	STRIP1	NM_001270768.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STRIP1	STRIP1	NM_033088.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STRIP1	STRIP1	NR_073071.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STXBP5L	STXBP5L	NM_001308330.1		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
STXBP5L	STXBP5L	NM_014980.2		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
STYK1	STYK1	NM_018423.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SUGP2	SUGP2	NM_001017392.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SUGP2	SUGP2	NM_014884.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SULT2A1	SULT2A1	NM_003167.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SUN2	SUN2	NM_001199579.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SUN2	SUN2	NM_001199580.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SUN2	SUN2	NM_015374.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SUN5	SUN5	NM_080675.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SUSD4	SUSD4	NM_001037175.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SUSD4	SUSD4	NM_017982.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SUSD5	SUSD5	NM_015551.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SVEP1	SVEP1	NM_153366.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYCE1L	SYCE1L	NM_001129979.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYCP1	SYCP1	NM_001282541.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYCP1	SYCP1	NM_001282542.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYCP1	SYCP1	NM_003176.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYCP1	SYCP1	NR_104211.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SYNE1	SYNE1	NM_033071.3		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SYNE1	SYNE1	NM_182961.3		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SYNE2	SYNE2	NM_015180.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYNE2	SYNE2	NM_182914.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYT3	SYT3	NM_001160328.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYT3	SYT3	NM_001160329.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYT3	SYT3	NM_032298.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYT5	SYT5	NM_001297774.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SYT5	SYT5	NM_003180.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYTL1	SYTL1	NM_001193308.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SYTL1	SYTL1	NM_032872.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TACR3	TACR3	NM_001059.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TADA2A	TADA2A	NM_001166105.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TADA2A	TADA2A	NM_001291918.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TADA2A	TADA2A	NM_001488.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TADA2A	TADA2A	NM_133439.3		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TAF1	TAF1	NM_001286074.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TAF1	TAF1	NM_004606.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TAF1	TAF1	NM_138923.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TAF1	TAF1	NR_104387.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAF1	TAF1	NR_104388.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAF1	TAF1	NR_104389.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAF1	TAF1	NR_104390.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAF1	TAF1	NR_104391.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAF1	TAF1	NR_104392.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAF1	TAF1	NR_104393.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAF1	TAF1	NR_104394.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAF1	TAF1	NR_104395.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAS2R38	TAS2R38	NM_176817.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TBC1D21	TBC1D21	NM_001286434.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TBC1D21	TBC1D21	NM_153356.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TBC1D32	TBC1D32	NM_152730.5		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TBC1D32	TBC1D32	NR_104452.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TBR1	TBR1	NM_006593.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TBX15	TBX15	NM_152380.2		0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
TBX4	TBX4	NM_018488.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCEB3B	TCEB3B	NM_016427.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCEB3C	TCEB3C.2	NM_145653.3.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TCEB3CL	TCEB3CL	NM_001100817.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TCF4	TCF4	NM_001083962.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCF4	TCF4	NM_001243226.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCF4	TCF4	NM_001243227.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCF4	TCF4	NM_001243228.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCF4	TCF4	NM_001243230.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TCF4	TCF4	NM_001306207.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TCF4	TCF4	NM_003199.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCOF1	TCOF1	NM_000356.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCOF1	TCOF1	NM_001008657.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCOF1	TCOF1	NM_001135243.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCOF1	TCOF1	NM_001135244.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCOF1	TCOF1	NM_001135245.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCOF1	TCOF1	NM_001195141.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCP10L2	TCP10L2	NM_001145121.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TCP11L2	TCP11L2	NM_152772.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TDRD1	TDRD1	NM_198795.1		1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
TDRD15	TDRD15	NM_001306137.1		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TDRD5	TDRD5	NM_001199085.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TDRD5	TDRD5	NM_001199089.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TDRD5	TDRD5	NM_001199091.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TDRD5	TDRD5	NM_001199092.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TDRD5	TDRD5	NM_173533.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TEAD2	TEAD2	NM_001256658.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TEAD2	TEAD2	NM_001256659.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TEAD2	TEAD2	NM_001256660.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TEAD2	TEAD2	NM_001256661.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TEAD2	TEAD2	NM_001256662.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TEAD2	TEAD2	NM_003598.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TECRL	TECRL	NM_001010874.4		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TECTA	TECTA	NM_005422.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TELO2	TELO2	NM_016111.3		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TEN1-CDK3	TEN1-CDK3	NR_037709.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TENM1	TENM1	NM_001163278.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TENM1	TENM1	NM_001163279.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TENM1	TENM1	NM_014253.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TENM2	TENM2	NM_001080428.2		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TENM2	TENM2	NM_001122679.1		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TENM3	TENM3	NM_001080477.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TENM4	TENM4	NM_001098816.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TEP1	TEP1	NM_007110.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TESC	TESC	NM_001168325.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TESC	TESC	NM_017899.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TESC	TESC	NR_031766.2		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TET2	TET2	NM_001127208.2		0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
TET2	TET2	NM_017628.4		0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
TET2-AS1	TET2-AS1	NR_126420.1		0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
TEX11	TEX11	NM_001003811.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TEX11	TEX11	NM_031276.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TEX19	TEX19	NM_207459.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TEX26	TEX26	NM_152325.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFEB	TFEB	NM_001167827.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFEB	TFEB	NM_001271943.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFEB	TFEB	NM_001271944.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFEB	TFEB	NM_001271945.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TFEB	TFEB	NM_007162.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TG	TG	NM_003235.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TGM4	TGM4	NM_003241.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
THBS2	THBS2	NM_003247.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
THPO	THPO	NM_000460.3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THPO	THPO	NM_001177597.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THPO	THPO	NM_001177598.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THPO	THPO	NM_001289997.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THPO	THPO	NM_001289998.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THPO	THPO	NM_001290003.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THPO	THPO	NM_001290022.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THPO	THPO	NM_001290026.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THPO	THPO	NM_001290027.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THPO	THPO	NM_001290028.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THRAP3	THRAP3	NM_005119.3		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
THRSP	THRSP	NM_003251.3		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
THSD7A	THSD7A	NM_015204.2		0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
THSD7B	THSD7B	NM_001316349.1		1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
TIGD6	TIGD6	NM_001243253.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TIGD6	TIGD6	NM_030953.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TIMELESS	TIMELESS	NM_003920.3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TLL1	TLL1	NM_001204760.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TLL1	TLL1	NM_012464.4		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TLR10	TLR10	NM_001017388.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TLR10	TLR10	NM_001195106.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TLR10	TLR10	NM_001195107.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TLR10	TLR10	NM_001195108.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TLR10	TLR10	NM_030956.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TLR6	TLR6	NM_006068.4		1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
TLR8	TLR8	NM_016610.3		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TLR8	TLR8	NM_138636.5		64	0	2	0	0	0	0	0	0	2	0	64	0	0	0	0	0	0	0
TLR8-AS1	TLR8-AS1	NR_030727.1		0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TMC2	TMC2	NM_080751.2		0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
TMEM132C	TMEM132C	NM_001136103.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM163	TMEM163	NM_030923.4		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM176B	TMEM176B	NM_001101311.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM176B	TMEM176B	NM_001101312.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM176B	TMEM176B	NM_001101314.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM176B	TMEM176B	NM_014020.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM182	TMEM182	NM_144632.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM198	TMEM198	NM_001005209.2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM198	TMEM198	NM_001303098.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TMEM206	TMEM206	NM_001198862.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM206	TMEM206	NM_018252.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM217	TMEM217	NM_001162900.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM217	TMEM217	NM_001286401.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM217	TMEM217	NM_145316.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM217	TMEM217	NR_104442.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM217	TMEM217	NR_104443.1		0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM249	TMEM249	NM_001252402.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM249	TMEM249	NM_001252404.2		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TMEM249	TMEM249	NM_001280561.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM249	TMEM249	NR_047684.2		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM255A	TMEM255A	NM_001104544.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM255A	TMEM255A	NM_001104545.1		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM255A	TMEM255A	NM_017938.3		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM51-AS1	TMEM51-AS1	NR_027136.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMPRSS11A	TMPRSS11A	NM_001114387.1		0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS11A	TMPRSS11A	NM_182606.3		0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS11F	TMPRSS11F	NM_207407.2		0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
